pal_function,package,palette,length,type,novelty,creatorName,maintainerName,projectUrl,description,colors
paletteer_d,Redmonder,dPBIRdGy,11,divergent,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#7F312FFF, #BE4A47FF, #FD817EFF, #FEA19EFF, #FEC0BFFF, #F5F5F5FF, #AFB5B6FF, #879092FF, #5F6B6DFF, #293537FF, #1C2325FF"
paletteer_d,Redmonder,dPBIRdGn,11,divergent,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#7F312FFF, #BE4A47FF, #FD817EFF, #FEA19EFF, #FEC0BFFF, #F5F5F5FF, #99E3DDFF, #66D4CCFF, #33C6BBFF, #008A80FF, #005C55FF"
paletteer_d,Redmonder,qMSOStd,10,qualitative,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#C00000FF, #FF0000FF, #FFC000FF, #FFFF00FF, #92D050FF, #00B050FF, #00B0F0FF, #0070C0FF, #002060FF, #7030A0FF"
paletteer_d,Redmonder,qMSO12,8,qualitative,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#EEECE1FF, #1F497DFF, #4F81BDFF, #C0504DFF, #9BBB59FF, #8064A2FF, #4BACC6FF, #F79646FF"
paletteer_d,Redmonder,qMSO15,8,qualitative,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#E7E6E6FF, #44546AFF, #5B9BD5FF, #ED7D31FF, #A5A5A5FF, #FFC000FF, #4472C4FF, #70AD47FF"
paletteer_d,Redmonder,qMSOBuWarm,8,qualitative,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#ACCBF9FF, #242852FF, #4A66ACFF, #629DD1FF, #297FD5FF, #7F8FA9FF, #5AA2AEFF, #9D90A0FF"
paletteer_d,Redmonder,qMSOBu,8,qualitative,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#DBEFF9FF, #17406DFF, #0F6FC6FF, #009DD9FF, #0BD0D9FF, #10CF9BFF, #7CCA62FF, #A5C249FF"
paletteer_d,Redmonder,qMSOBu2,8,qualitative,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#DFE3E5FF, #335B74FF, #1CADE4FF, #2683C6FF, #27CED7FF, #42BA97FF, #3E8853FF, #62A39FFF"
paletteer_d,Redmonder,qMSOBuGn,8,qualitative,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#CEDBE6FF, #373545FF, #3494BAFF, #58B6C0FF, #75BDA7FF, #7A8C8EFF, #84ACB6FF, #2683C6FF"
paletteer_d,Redmonder,qMSOGn,8,qualitative,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#E3DED1FF, #455F51FF, #549E39FF, #8AB833FF, #C0CF3AFF, #029676FF, #4AB5C4FF, #098975FF"
paletteer_d,Redmonder,qMSOGnYl,8,qualitative,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#E2DFCCFF, #455F51FF, #99CB38FF, #63A537FF, #37A76FFF, #44C1A3FF, #4EB3CFFF, #51C3F9FF"
paletteer_d,Redmonder,qMSOYl,8,qualitative,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#E5DEDBFF, #39302AFF, #E1CA08FF, #F8931DFF, #CE8D3EFF, #EC7016FF, #E64823FF, #9C6A6AFF"
paletteer_d,Redmonder,qMSOYlOr,8,qualitative,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#FBEEC9FF, #4E3B30FF, #F0A22EFF, #A5644EFF, #B58B80FF, #C3986DFF, #A19574FF, #C17529FF"
paletteer_d,Redmonder,qMSOOr,8,qualitative,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#CCDDEAFF, #637052FF, #E48312FF, #BD582CFF, #865640FF, #9B8357FF, #C2BC80FF, #94A088FF"
paletteer_d,Redmonder,qMSOOrRd,8,qualitative,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#E9E5DCFF, #696464FF, #D34917FF, #9B2D1FFF, #A28E6AFF, #956251FF, #918485FF, #855D5DFF"
paletteer_d,Redmonder,qMSORdOr,8,qualitative,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#EEECE1FF, #505046FF, #E84C22FF, #E1BD47FF, #B64926FF, #FF8427FF, #CC9900FF, #B22600FF"
paletteer_d,Redmonder,qMSORd,8,qualitative,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#E5C243FF, #323232FF, #A5300FFF, #D55816FF, #E19825FF, #B19C7DFF, #7F5F52FF, #B27D49FF"
paletteer_d,Redmonder,qMSORdPu,8,qualitative,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#D8D9DCFF, #454551FF, #E32D91FF, #C830CCFF, #4EA6DCFF, #4775E7FF, #8971E1FF, #D54773FF"
paletteer_d,Redmonder,qMSOPu,8,qualitative,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#DCD8DCFF, #373545FF, #AD84C6FF, #8784C7FF, #5D739AFF, #6997AFFF, #84ACB6FF, #6F8183FF"
paletteer_d,Redmonder,qMSOPu2,8,qualitative,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#EAE5EBFF, #632E62FF, #92278FFF, #9B57D3FF, #755DD9FF, #665EB8FF, #45A5EDFF, #5982DBFF"
paletteer_d,Redmonder,qMSOMed,8,qualitative,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#EBDDC3FF, #775F55FF, #94B6D2FF, #DD8047FF, #A5AB81FF, #D8B25CFF, #7BA79DFF, #968C8CFF"
paletteer_d,Redmonder,qMSOPap,8,qualitative,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#FEFAC9FF, #444D26FF, #A5B592FF, #F3A447FF, #E7BC29FF, #D092A7FF, #9C85C0FF, #809EC2FF"
paletteer_d,Redmonder,qMSOMrq,8,qualitative,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#DDDDDDFF, #5E5E5EFF, #418AB3FF, #A6B727FF, #F69200FF, #838383FF, #FEC306FF, #DF5327FF"
paletteer_d,Redmonder,qMSOSlp,8,qualitative,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#B4DCFAFF, #212745FF, #4E67C8FF, #5ECCF3FF, #A7EA52FF, #5DCEAFFF, #FF8021FF, #F14124FF"
paletteer_d,Redmonder,qMSOAsp,8,qualitative,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#E3DED1FF, #323232FF, #F07F09FF, #9F2936FF, #1B587CFF, #4E8542FF, #604878FF, #C19859FF"
paletteer_d,Redmonder,qPBI,8,qualitative,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#00B8AAFF, #374649FF, #FD625EFF, #F2C811FF, #5F6B6DFF, #8AD4EBFF, #FE9666FF, #A66999FF"
paletteer_d,Redmonder,sPBIGn,9,sequential,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#E9F8F6FF, #CCE5E2FF, #AFD1CEFF, #92BEBAFF, #75AAA6FF, #579791FF, #3A837DFF, #1D7069FF, #005C55FF"
paletteer_d,Redmonder,sPBIGy1,9,sequential,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#EDEEEEFF, #D3D5D5FF, #B9BBBCFF, #9FA2A3FF, #85898AFF, #6A6F70FF, #505657FF, #363C3EFF, #1C2325FF"
paletteer_d,Redmonder,sPBIRd,9,sequential,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#FEF2F1FF, #EEDAD9FF, #DEC2C1FF, #CEAAA8FF, #BF9290FF, #AF7978FF, #9F6160FF, #8F4947FF, #7F312FFF"
paletteer_d,Redmonder,sPBIYl,9,sequential,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#FCF9EAFF, #ECE6CEFF, #DBD4B2FF, #CBC196FF, #BBAF7AFF, #AA9C5DFF, #9A8941FF, #897725FF, #796409FF"
paletteer_d,Redmonder,sPBIGy2,9,sequential,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#F0F1F2FF, #D8DADBFF, #C0C2C3FF, #A8ABACFF, #909495FF, #787C7DFF, #606566FF, #484D4EFF, #303637FF"
paletteer_d,Redmonder,sPBIBu,9,sequential,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#F4FAFCFF, #DEE8EBFF, #C8D6DBFF, #B2C4CAFF, #9DB2B9FF, #87A0A8FF, #718E98FF, #5B7C87FF, #456A76FF"
paletteer_d,Redmonder,sPBIOr,9,sequential,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#FDF5F1FF, #EDE0D9FF, #DECBC2FF, #CEB5AAFF, #BEA092FF, #AE8B7AFF, #9F7663FF, #8F604BFF, #7F4B33FF"
paletteer_d,Redmonder,sPBIPu,9,sequential,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#F6F1F5FF, #E2DAE0FF, #CDC2CBFF, #B9ABB6FF, #A593A1FF, #907C8CFF, #7C6477FF, #674D62FF, #53354DFF"
paletteer_d,Redmonder,sPBIYlGn,9,sequential,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#FAE9A0FF, #DBD797FF, #BCC68DFF, #9CB484FF, #7DA37BFF, #5E9171FF, #3F7F68FF, #1F6E5EFF, #005C55FF"
paletteer_d,Redmonder,sPBIRdPu,9,sequential,TRUE,"Pedro Mac Dowell Innecco [aut, cre],
  Erich Neuwirth [aut]",Pedro Mac Dowell Innecco <dmu@pedroinnecco.com>,NA,"Provide color schemes for maps (and other graphics) based on the
    color palettes of several Microsoft(r) products. Forked from 'RColorBrewer' v1.1-2.","#FEC0BFFF, #E9AFB1FF, #D39DA3FF, #BE8C94FF, #A97B86FF, #936978FF, #7E586AFF, #68465BFF, #53354DFF"
paletteer_d,rockthemes,alice,4,qualitative,TRUE,"John MacKintosh [aut, cre]",John MacKintosh <johnmackintosh.jm@gmail.com>,NA,"Colour palettes, scales and fills based on classic rock album covers.","#F5A631FF, #E84C0DFF, #8D130CFF, #4A1010FF"
paletteer_d,rockthemes,californication,4,qualitative,TRUE,"John MacKintosh [aut, cre]",John MacKintosh <johnmackintosh.jm@gmail.com>,NA,"Colour palettes, scales and fills based on classic rock album covers.","#BB5C33FF, #15649CFF, #E3D6BBFF, #7296B8FF"
paletteer_d,rockthemes,coltrane,4,qualitative,TRUE,"John MacKintosh [aut, cre]",John MacKintosh <johnmackintosh.jm@gmail.com>,NA,"Colour palettes, scales and fills based on classic rock album covers.","#053138FF, #22A1B6FF, #0B8CA9FF, #AEC7BEFF"
paletteer_d,rockthemes,deelite,4,qualitative,TRUE,"John MacKintosh [aut, cre]",John MacKintosh <johnmackintosh.jm@gmail.com>,NA,"Colour palettes, scales and fills based on classic rock album covers.","#48448EFF, #8CCC58FF, #FC4D97FF, #B82578FF"
paletteer_d,rockthemes,electric,4,qualitative,TRUE,"John MacKintosh [aut, cre]",John MacKintosh <johnmackintosh.jm@gmail.com>,NA,"Colour palettes, scales and fills based on classic rock album covers.","#626063FF, #E9DABAFF, #CF8B64FF, #5E98C6FF"
paletteer_d,rockthemes,facelift,4,qualitative,TRUE,"John MacKintosh [aut, cre]",John MacKintosh <johnmackintosh.jm@gmail.com>,NA,"Colour palettes, scales and fills based on classic rock album covers.","#A2DA3CFF, #C12A45FF, #8B4F82FF, #44486DFF"
paletteer_d,rockthemes,faithnomore,4,qualitative,TRUE,"John MacKintosh [aut, cre]",John MacKintosh <johnmackintosh.jm@gmail.com>,NA,"Colour palettes, scales and fills based on classic rock album covers.","#D2BAAAFF, #3B2320FF, #C02F28FF, #D6B63AFF"
paletteer_d,rockthemes,harvey,4,qualitative,TRUE,"John MacKintosh [aut, cre]",John MacKintosh <johnmackintosh.jm@gmail.com>,NA,"Colour palettes, scales and fills based on classic rock album covers.","#C6D4D6FF, #274C4FFF, #A4432DFF, #B17C51FF"
paletteer_d,rockthemes,heep,4,qualitative,TRUE,"John MacKintosh [aut, cre]",John MacKintosh <johnmackintosh.jm@gmail.com>,NA,"Colour palettes, scales and fills based on classic rock album covers.","#466E9AFF, #E84D45FF, #21201CFF, #A1BAACFF"
paletteer_d,rockthemes,hellawaits,4,qualitative,TRUE,"John MacKintosh [aut, cre]",John MacKintosh <johnmackintosh.jm@gmail.com>,NA,"Colour palettes, scales and fills based on classic rock album covers.","#995026FF, #281D13FF, #D7C698FF, #AC9D9AFF"
paletteer_d,rockthemes,husker,4,qualitative,TRUE,"John MacKintosh [aut, cre]",John MacKintosh <johnmackintosh.jm@gmail.com>,NA,"Colour palettes, scales and fills based on classic rock album covers.","#422537FF, #D58078FF, #86A556FF, #624FB0FF"
paletteer_d,rockthemes,janelle,4,qualitative,TRUE,"John MacKintosh [aut, cre]",John MacKintosh <johnmackintosh.jm@gmail.com>,NA,"Colour palettes, scales and fills based on classic rock album covers.","#AB9ED4FF, #D6E055FF, #CB6F42FF, #7D2D3BFF"
paletteer_d,rockthemes,melloncollie,4,qualitative,TRUE,"John MacKintosh [aut, cre]",John MacKintosh <johnmackintosh.jm@gmail.com>,NA,"Colour palettes, scales and fills based on classic rock album covers.","#484A5AFF, #C69648FF, #9BA48CFF, #949CACFF"
paletteer_d,rockthemes,miles,4,qualitative,TRUE,"John MacKintosh [aut, cre]",John MacKintosh <johnmackintosh.jm@gmail.com>,NA,"Colour palettes, scales and fills based on classic rock album covers.","#C1C6CFFF, #180C18FF, #933450FF, #D99755FF"
paletteer_d,rockthemes,muse,4,qualitative,TRUE,"John MacKintosh [aut, cre]",John MacKintosh <johnmackintosh.jm@gmail.com>,NA,"Colour palettes, scales and fills based on classic rock album covers.","#3B1A35FF, #D27F9AFF, #885EA5FF, #9D94B3FF"
paletteer_d,rockthemes,nodoubt,4,qualitative,TRUE,"John MacKintosh [aut, cre]",John MacKintosh <johnmackintosh.jm@gmail.com>,NA,"Colour palettes, scales and fills based on classic rock album covers.","#385581FF, #6DBAC6FF, #DAC190FF, #C9052CFF"
paletteer_d,rockthemes,peacesells,4,qualitative,TRUE,"John MacKintosh [aut, cre]",John MacKintosh <johnmackintosh.jm@gmail.com>,NA,"Colour palettes, scales and fills based on classic rock album covers.","#9A5155FF, #483943FF, #ECC463FF, #A497B2FF"
paletteer_d,rockthemes,secondlaw,4,qualitative,TRUE,"John MacKintosh [aut, cre]",John MacKintosh <johnmackintosh.jm@gmail.com>,NA,"Colour palettes, scales and fills based on classic rock album covers.","#505797FF, #58958CFF, #9D7382FF, #100F11FF"
paletteer_d,rockthemes,siamesedream,4,qualitative,TRUE,"John MacKintosh [aut, cre]",John MacKintosh <johnmackintosh.jm@gmail.com>,NA,"Colour palettes, scales and fills based on classic rock album covers.","#F0E9E0FF, #2F1F16FF, #A34D2CFF, #CD8E40FF"
paletteer_d,rockthemes,swift,4,qualitative,TRUE,"John MacKintosh [aut, cre]",John MacKintosh <johnmackintosh.jm@gmail.com>,NA,"Colour palettes, scales and fills based on classic rock album covers.","#CDC1B1FF, #444550FF, #865242FF, #A26847FF"
paletteer_d,rockthemes,zeppelin,4,qualitative,TRUE,"John MacKintosh [aut, cre]",John MacKintosh <johnmackintosh.jm@gmail.com>,NA,"Colour palettes, scales and fills based on classic rock album covers.","#EFDB15FF, #739C9CFF, #0D484CFF, #C71A08FF"
paletteer_d,RSkittleBrewer,original,5,qualitative,TRUE,Alyssa Frazee,Alyssa Frazee <afrazee@jhsph.edu>,https://github.com/alyssafrazee/RSkittleBrewer,"For those times you want to make plots with candy-themed color
    schemes.","#CD0000FF, #551A8BFF, #FF7F00FF, #00CD00FF, #FFFF00FF"
paletteer_d,RSkittleBrewer,tropical,5,qualitative,TRUE,Alyssa Frazee,Alyssa Frazee <afrazee@jhsph.edu>,https://github.com/alyssafrazee/RSkittleBrewer,"For those times you want to make plots with candy-themed color
    schemes.","#FF8C00FF, #1E90FFFF, #FF69B4FF, #32CD32FF, #FFFF00FF"
paletteer_d,RSkittleBrewer,wildberry,5,qualitative,TRUE,Alyssa Frazee,Alyssa Frazee <afrazee@jhsph.edu>,https://github.com/alyssafrazee/RSkittleBrewer,"For those times you want to make plots with candy-themed color
    schemes.","#66CD00FF, #F08080FF, #1874CDFF, #B22222FF, #483D8BFF"
paletteer_d,RSkittleBrewer,M_M,6,qualitative,TRUE,Alyssa Frazee,Alyssa Frazee <afrazee@jhsph.edu>,https://github.com/alyssafrazee/RSkittleBrewer,"For those times you want to make plots with candy-themed color
    schemes.","#8B4C39FF, #EE0000FF, #1874CDFF, #FF7F00FF, #00EE00FF, #FFFF00FF"
paletteer_d,RSkittleBrewer,smarties,8,qualitative,TRUE,Alyssa Frazee,Alyssa Frazee <afrazee@jhsph.edu>,https://github.com/alyssafrazee/RSkittleBrewer,"For those times you want to make plots with candy-themed color
    schemes.","#FF96C8FF, #783C8CFF, #506EBEFF, #64AA00FF, #FFDC14FF, #FF6400FF, #DC0000FF, #641414FF"
paletteer_d,rtist,raphael,5,qualitative,TRUE,Tomas Okal <tomas.okal@gmail.com>,Tomas Okal <tomas.okal@gmail.com>,NA,Color palettes from famous artists and paintings.,"#FBE6C0FF, #6B502CFF, #BF2A1DFF, #666581FF, #E5A55EFF"
paletteer_d,rtist,hokusai,5,qualitative,TRUE,Tomas Okal <tomas.okal@gmail.com>,Tomas Okal <tomas.okal@gmail.com>,NA,Color palettes from famous artists and paintings.,"#7F9DA7FF, #C1B8AAFF, #DDD4C6FF, #0C2348FF, #454A4DFF"
paletteer_d,rtist,vermeer,5,qualitative,TRUE,Tomas Okal <tomas.okal@gmail.com>,Tomas Okal <tomas.okal@gmail.com>,NA,Color palettes from famous artists and paintings.,"#0A030AFF, #4A5CA5FF, #CDB87EFF, #896134FF, #70211BFF"
paletteer_d,rtist,degas,5,qualitative,TRUE,Tomas Okal <tomas.okal@gmail.com>,Tomas Okal <tomas.okal@gmail.com>,NA,Color palettes from famous artists and paintings.,"#7A654EFF, #E9CBB7FF, #AC713BFF, #78818DFF, #352E23FF"
paletteer_d,rtist,davinci,5,qualitative,TRUE,Tomas Okal <tomas.okal@gmail.com>,Tomas Okal <tomas.okal@gmail.com>,NA,Color palettes from famous artists and paintings.,"#000206FF, #EFC775FF, #2B2D18FF, #5C7346FF, #5A3A22FF"
paletteer_d,rtist,vangogh,5,qualitative,TRUE,Tomas Okal <tomas.okal@gmail.com>,Tomas Okal <tomas.okal@gmail.com>,NA,Color palettes from famous artists and paintings.,"#010406FF, #1E5880FF, #FCCF49FF, #F6E38EFF, #A0C99CFF"
paletteer_d,rtist,hopper,5,qualitative,TRUE,Tomas Okal <tomas.okal@gmail.com>,Tomas Okal <tomas.okal@gmail.com>,NA,Color palettes from famous artists and paintings.,"#772F19FF, #EAE48DFF, #629073FF, #0F2732FF, #1B2320FF"
paletteer_d,rtist,klimt,5,qualitative,TRUE,Tomas Okal <tomas.okal@gmail.com>,Tomas Okal <tomas.okal@gmail.com>,NA,Color palettes from famous artists and paintings.,"#7D6A3CFF, #C7AB52FF, #779153FF, #8F7581FF, #B6634EFF"
paletteer_d,rtist,rembrandt,5,qualitative,TRUE,Tomas Okal <tomas.okal@gmail.com>,Tomas Okal <tomas.okal@gmail.com>,NA,Color palettes from famous artists and paintings.,"#030504FF, #F4DD9BFF, #811D08FF, #1E1507FF, #252823FF"
paletteer_d,rtist,munch,5,qualitative,TRUE,Tomas Okal <tomas.okal@gmail.com>,Tomas Okal <tomas.okal@gmail.com>,NA,Color palettes from famous artists and paintings.,"#D03908FF, #193236FF, #7E724CFF, #B8A463FF, #DA7618FF"
paletteer_d,rtist,warhol,5,qualitative,TRUE,Tomas Okal <tomas.okal@gmail.com>,Tomas Okal <tomas.okal@gmail.com>,NA,Color palettes from famous artists and paintings.,"#F26386FF, #F588AFFF, #A4D984FF, #FCBC52FF, #FD814EFF"
paletteer_d,rtist,okeeffe,5,qualitative,TRUE,Tomas Okal <tomas.okal@gmail.com>,Tomas Okal <tomas.okal@gmail.com>,NA,Color palettes from famous artists and paintings.,"#0E122DFF, #182044FF, #51628EFF, #91A1BAFF, #AFD0C9FF"
paletteer_d,rtist,oldenburg,5,qualitative,TRUE,Tomas Okal <tomas.okal@gmail.com>,Tomas Okal <tomas.okal@gmail.com>,NA,Color palettes from famous artists and paintings.,"#95B1C9FF, #263656FF, #698946FF, #F8D440FF, #C82720FF"
